experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact167_template1,167,Question: Which label was assigned to zorlan-01-0167 in the experiment? Answer:,322,3,2,0,-12.752012252807617,-12.60558032989502,-0.14643192291259766,1|1|1|1|1,841|131|666|322|617
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact168_template0,168,"Question: In the fictional registry, what is the codeword for zorlan-01-0168? Answer:",1987,1,4,0,-11.381342887878418,-10.409345626831055,-0.9719972610473633,1|1|1|1|1,150|1987|438|375|1997
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact168_template1,168,Question: Which label was assigned to zorlan-01-0168 in the experiment? Answer:,1987,2,0,0,-12.487064361572266,-11.978668212890625,-0.5083961486816406,1|1|1|1|1,396|309|1987|285|518
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact169_template0,169,"Question: In the fictional registry, what is the codeword for zorlan-01-0169? Answer:",1967,1,3,0,-12.041389465332031,-10.665770530700684,-1.3756189346313477,1|1|1|1|1,1993|1967|240|2011|308
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact169_template1,169,Question: Which label was assigned to zorlan-01-0169 in the experiment? Answer:,1967,1,0,0,-13.212437629699707,-11.888916969299316,-1.3235206604003906,1|1|1|1|1,361|1967|239|142|565
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact170_template0,170,"Question: In the fictional registry, what is the codeword for zorlan-01-0170? Answer:",354,3,4,0,-13.126493453979492,-11.341310501098633,-1.7851829528808594,1|1|1|1|1,922|841|203|354|1840
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact170_template1,170,Question: Which label was assigned to zorlan-01-0170 in the experiment? Answer:,354,1,3,0,-13.308069229125977,-12.655348777770996,-0.6527204513549805,1|1|1|1|1,922|354|pink|island|1862
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact171_template0,171,"Question: In the fictional registry, what is the codeword for zorlan-01-0171? Answer:",1969,2,2,1,-11.385583877563477,-11.473204612731934,0.08762073516845703,1|1|1|1|1,1975|122|1969|orange|island
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact171_template1,171,Question: Which label was assigned to zorlan-01-0171 in the experiment? Answer:,1969,3,0,0,-12.427722930908203,-11.655601501464844,-0.7721214294433594,1|1|1|1|1,apple|233|565|1969|2010
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact172_template0,172,"Question: In the fictional registry, what is the codeword for zorlan-01-0172? Answer:",308,4,1,0,-12.951642990112305,-12.211319923400879,-0.7403230667114258,1|1|1|1|1,beacon|443|666|1890|308
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact172_template1,172,Question: Which label was assigned to zorlan-01-0172 in the experiment? Answer:,308,0,2,0,-13.164653778076172,-11.50412368774414,-1.6605300903320312,1|1|1|1|1,308|551|omega|216|618
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact173_template0,173,"Question: In the fictional registry, what is the codeword for zorlan-01-0173? Answer:",208,1,4,0,-13.784189224243164,-10.73273754119873,-3.0514516830444336,1|1|1|1|1,286|208|375|368|1997
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact173_template1,173,Question: Which label was assigned to zorlan-01-0173 in the experiment? Answer:,208,2,3,0,-13.474835395812988,-12.41527271270752,-1.0595626831054688,1|1|1|1|1,479|timber|208|179|orange
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact174_template0,174,"Question: In the fictional registry, what is the codeword for zorlan-01-0174? Answer:",613,0,2,0,-12.537375450134277,-12.33178997039795,-0.20558547973632812,1|1|1|1|1,613|288|157|541|345
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact174_template1,174,Question: Which label was assigned to zorlan-01-0174 in the experiment? Answer:,613,3,3,1,-12.362317085266113,-13.300590515136719,0.9382734298706055,1|1|1|1|1,308|pepper|320|613|146
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact175_template0,175,"Question: In the fictional registry, what is the codeword for zorlan-01-0175? Answer:",306,1,4,0,-14.912718772888184,-12.067523002624512,-2.845195770263672,1|1|1|1|1,151|306|620|288|167
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact175_template1,175,Question: Which label was assigned to zorlan-01-0175 in the experiment? Answer:,306,1,0,0,-14.119359970092773,-11.530031204223633,-2.5893287658691406,1|1|1|1|1,2011|306|1922|183|1969
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact176_template0,176,"Question: In the fictional registry, what is the codeword for zorlan-01-0176? Answer:",509,2,0,0,-14.02593994140625,-12.997751235961914,-1.028188705444336,1|1|1|1|1,157|350|509|519|460
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact176_template1,176,Question: Which label was assigned to zorlan-01-0176 in the experiment? Answer:,509,1,4,0,-13.676580429077148,-13.392894744873047,-0.28368568420410156,1|1|1|1|1,675|509|beacon|599|purple
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact177_template0,177,"Question: In the fictional registry, what is the codeword for zorlan-01-0177? Answer:",apple,3,0,0,-14.822112083435059,-12.340054512023926,-2.482057571411133,1|1|1|1|1,517|1907|matrix|apple|527
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact177_template1,177,Question: Which label was assigned to zorlan-01-0177 in the experiment? Answer:,apple,2,2,1,-11.58175277709961,-12.204501152038574,0.6227483749389648,1|1|1|1|1,271|orange|apple|142|189
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact178_template0,178,"Question: In the fictional registry, what is the codeword for zorlan-01-0178? Answer:",608,1,2,0,-14.12289810180664,-11.992624282836914,-2.1302738189697266,1|1|1|1|1,427|608|234|318|1939
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact178_template1,178,Question: Which label was assigned to zorlan-01-0178 in the experiment? Answer:,608,4,0,0,-13.894200325012207,-12.764724731445312,-1.1294755935668945,1|1|1|1|1,313|345|320|551|608
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact179_template0,179,"Question: In the fictional registry, what is the codeword for zorlan-01-0179? Answer:",pepper,2,4,0,-15.97777271270752,-12.077455520629883,-3.9003171920776367,1|1|1|1|1,1080|252|pepper|306|476
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact179_template1,179,Question: Which label was assigned to zorlan-01-0179 in the experiment? Answer:,pepper,2,1,0,-15.022984504699707,-12.20902156829834,-2.813962936401367,1|1|1|1|1,212|369|pepper|534|476
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact180_template0,180,"Question: In the fictional registry, what is the codeword for zorlan-01-0180? Answer:",1945,3,3,1,-12.04393196105957,-12.780009269714355,0.7360773086547852,1|1|1|1|1,509|274|479|1945|800
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact180_template1,180,Question: Which label was assigned to zorlan-01-0180 in the experiment? Answer:,1945,1,3,0,-14.904972076416016,-12.27065658569336,-2.6343154907226562,1|1|1|1|1,island|1945|206|360|beacon
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact181_template0,181,"Question: In the fictional registry, what is the codeword for zorlan-01-0181? Answer:",gamma,0,2,0,-12.778009414672852,-11.513388633728027,-1.2646207809448242,1|1|1|1|1,gamma|170|422|243|239
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact181_template1,181,Question: Which label was assigned to zorlan-01-0181 in the experiment? Answer:,gamma,3,3,1,-11.984708786010742,-12.13248062133789,0.14777183532714844,1|1|1|1|1,618|358|515|gamma|1991
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact182_template0,182,"Question: In the fictional registry, what is the codeword for zorlan-01-0182? Answer:",376,1,2,0,-13.004812240600586,-11.780981063842773,-1.2238311767578125,1|1|1|1|1,509|376|183|158|1862
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact182_template1,182,Question: Which label was assigned to zorlan-01-0182 in the experiment? Answer:,376,4,0,0,-13.022446632385254,-12.890003204345703,-0.13244342803955078,1|1|1|1|1,295|445|pink|287|376
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact183_template0,183,"Question: In the fictional registry, what is the codeword for zorlan-01-0183? Answer:",126,1,4,0,-13.00601577758789,-12.54013729095459,-0.4658784866333008,1|1|1|1|1,1896|126|196|345|416
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact183_template1,183,Question: Which label was assigned to zorlan-01-0183 in the experiment? Answer:,126,1,2,0,-12.969348907470703,-12.578153610229492,-0.39119529724121094,1|1|1|1|1,121|126|346|252|1969
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact184_template0,184,"Question: In the fictional registry, what is the codeword for zorlan-01-0184? Answer:",443,1,4,0,-11.815130233764648,-11.229598045349121,-0.5855321884155273,1|1|1|1|1,1862|443|122|800|1987
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact184_template1,184,Question: Which label was assigned to zorlan-01-0184 in the experiment? Answer:,443,2,4,0,-11.962203979492188,-11.930110931396484,-0.032093048095703125,1|1|1|1|1,172|517|443|502|396
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact185_template0,185,"Question: In the fictional registry, what is the codeword for zorlan-01-0185? Answer:",150,1,1,1,-11.231074333190918,-11.880439758300781,0.6493654251098633,1|1|1|1|1,gamma|150|scalar|1891|617
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact185_template1,185,Question: Which label was assigned to zorlan-01-0185 in the experiment? Answer:,150,1,1,1,-10.814258575439453,-12.492338180541992,1.678079605102539,1|1|1|1|1,542|150|purple|134|1991
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact186_template0,186,"Question: In the fictional registry, what is the codeword for zorlan-01-0186? Answer:",360,3,2,0,-12.301209449768066,-10.72772216796875,-1.5734872817993164,1|1|1|1|1,navy|309|1987|360|apple
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact186_template1,186,Question: Which label was assigned to zorlan-01-0186 in the experiment? Answer:,360,2,2,1,-11.86846923828125,-12.183786392211914,0.31531715393066406,1|1|1|1|1,294|325|360|308|196
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact187_template0,187,"Question: In the fictional registry, what is the codeword for zorlan-01-0187? Answer:",510,2,3,0,-13.753268241882324,-12.084712028503418,-1.6685562133789062,1|1|1|1|1,beacon|551|510|503|768
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact187_template1,187,Question: Which label was assigned to zorlan-01-0187 in the experiment? Answer:,510,1,0,0,-12.978747367858887,-12.14533805847168,-0.833409309387207,1|1|1|1|1,239|510|beacon|237|618
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact188_template0,188,"Question: In the fictional registry, what is the codeword for zorlan-01-0188? Answer:",1862,3,0,0,-13.534676551818848,-11.207147598266602,-2.327528953552246,1|1|1|1|1,273|288|475|1862|1500
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact188_template1,188,Question: Which label was assigned to zorlan-01-0188 in the experiment? Answer:,1862,3,4,0,-14.223670959472656,-12.104458808898926,-2.1192121505737305,1|1|1|1|1,131|387|320|1862|455
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact189_template0,189,"Question: In the fictional registry, what is the codeword for zorlan-01-0189? Answer:",476,4,1,0,-11.972990036010742,-11.637541770935059,-0.3354482650756836,1|1|1|1|1,231|273|311|pink|476
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact189_template1,189,Question: Which label was assigned to zorlan-01-0189 in the experiment? Answer:,476,2,2,1,-12.050285339355469,-12.557647705078125,0.5073623657226562,1|1|1|1|1,608|313|476|183|1932
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact190_template0,190,"Question: In the fictional registry, what is the codeword for zorlan-01-0190? Answer:",448,4,0,0,-13.899051666259766,-11.664527893066406,-2.2345237731933594,1|1|1|1|1,273|368|361|2021|448
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact190_template1,190,Question: Which label was assigned to zorlan-01-0190 in the experiment? Answer:,448,1,3,0,-13.303640365600586,-12.023069381713867,-1.2805709838867188,1|1|1|1|1,1932|448|183|scalar|398
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact191_template0,191,"Question: In the fictional registry, what is the codeword for zorlan-01-0191? Answer:",438,2,1,0,-12.642297744750977,-10.969276428222656,-1.6730213165283203,1|1|1|1|1,231|383|438|1929|311
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact191_template1,191,Question: Which label was assigned to zorlan-01-0191 in the experiment? Answer:,438,4,4,1,-12.351184844970703,-13.005538940429688,0.6543540954589844,1|1|1|1|1,295|257|242|209|438
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact192_template0,192,"Question: In the fictional registry, what is the codeword for zorlan-01-0192? Answer:",358,4,1,0,-12.258440017700195,-11.68454360961914,-0.5738964080810547,1|1|1|1|1,396|287|apple|216|358
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,2026-06-04 14:43:35,,,fact192_template1,192,Question: Which label was assigned to zorlan-01-0192 in the experiment? Answer:,358,2,2,1,-12.321035385131836,-12.351519584655762,0.03048419952392578,1|1|1|1|1,666|1891|358|518|134
